2022-05-04 22:31:27 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 603
2022-05-04 22:31:27 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:27 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:31:27 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:31:27 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:27 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:31:27 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 18
2022-05-04 22:31:27 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:27 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m62476755126\n"}
2022-05-04 22:31:28 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:28 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:28 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:28 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:28 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:31 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:31:31 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 61
2022-05-04 22:31:31 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:31 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:31:31 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:31:31 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:31 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=%E4%BF%9D%E5%85%A8%E7%94%9F%E6%85%8B%E5%AD%A6%E5%85%A5%E9%96%80%20%E9%81%BA%E4%BC%9D%E5%AD%90%E3%81%8B%E3%82%89%E6%99%AF%E8%A6%B3%E3%81%BE%E3%81%A7"}
2022-05-04 22:31:32 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:32 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:32 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:32 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:32 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:31:35 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 57
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:31:35 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:31:35 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m18375423088\n"}
2022-05-04 22:31:35 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:35 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:36 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:36 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:31:39 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 36
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:31:39 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 18
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=iPhone11pro%20512GB%20%E7%BE%8E%E5%93%81"}
2022-05-04 22:31:39 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:39 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:39 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:31:43 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:31:43 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 11
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:31:43 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 16
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m68908979002\n"}
2022-05-04 22:31:43 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:43 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:44 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:44 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:31:47 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 38
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:31:47 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=%E3%81%A7%E3%81%8D%E3%82%8BWindows10%202020%E5%B9%B4"}
2022-05-04 22:31:47 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:47 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:47 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:51 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:31:51 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 463
2022-05-04 22:31:51 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:51 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:31:51 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:31:51 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:51 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:31:51 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 18
2022-05-04 22:31:51 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:51 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m85810842177\n"}
2022-05-04 22:31:52 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:52 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:52 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:52 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:52 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:31:56 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 59
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:31:56 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=%E9%80%9F%E7%BF%92Web%E3%83%87%E3%82%B6%E3%82%A4%E3%83%B3HTML%26%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%AB%E3%82%B7%E3%83%BC%E3%83%88"}
2022-05-04 22:31:56 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:31:56 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:31:56 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:59 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:31:59 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 23
2022-05-04 22:31:59 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:59 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:31:59 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 11
2022-05-04 22:31:59 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:59 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:31:59 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:31:59 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:31:59 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m44981064045\n"}
2022-05-04 22:32:00 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:32:00 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:00 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:32:00 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:32:00 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:32:04 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 97
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:32:04 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=ITIL%20%E3%81%AF%E3%81%98%E3%82%81%E3%81%AE%E4%B8%80%E6%AD%A9%20%E3%82%B9%E3%83%83%E3%82%AD%E3%83%AA%E3%82%8F%E3%81%8B%E3%82%8BITIL%E3%81%AE%E5%9F%BA%E6%9C%AC%E3%81%A8%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%81%AE%E3%81%97%E3%81%8F%E3%81%BF"}
2022-05-04 22:32:04 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:32:04 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:32:04 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:07 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:32:07 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 317
2022-05-04 22:32:07 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:07 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:32:07 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:32:07 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:32:07 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:32:07 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
